Id,label,x,y,size,showlabel
conversations,conversations,-986.611694,2836.017822,8.455212,
exhausts,exhausts,685.670837,-2304.202393,8.454074,
dioxide,dioxide,842.688293,-2413.899902,8.454074,
polymer,polymer,838.456787,-1927.433228,8.454074,
Image_encryption,Image_encryption,-3440.360107,1303.333252,8.452995,
Denoising,Denoising,-2297.571533,572.069153,8.452995,
Infarction,Infarction,3166.89502,1250.555176,8.452995,
discretizations,discretizations,-966.631958,-1736.81604,8.452995,
Side-channel,Side-channel,-3434.113281,1364.247437,8.452995,
defender,defender,-3334.692383,1281.244385,8.452995,
Aged,Aged,3226.928223,786.878906,8.452995,
Photovoltaic,Photovoltaic,-2163.827637,-1325.898071,8.446774,
inductance,inductance,-2221.349365,-1431.307129,8.446774,
compensators,compensators,-2322.712158,-1269.406616,8.446774,
Gastroenterology,Gastroenterology,3625.367676,-107.926399,8.438283,
PET/CT,PET/CT,3548.635742,-12.433835,8.438283,
cytokines,cytokines,3641.324951,-558.864136,8.438283,
clades,clades,3520.180908,-1358.127563,8.437459,
Dictionary,Dictionary,-2091.958496,445.59491,8.412498,
moisture,moisture,926.649963,-3844.888916,8.412498,
Restored,Restored,-2042.132202,350.333679,8.412498,
prostheses,prostheses,1774.615112,1115.194702,8.412498,
Inland,Inland,1052.357788,-3715.024414,8.412498,
Sparsity,Sparsity,-2055.654053,388.009827,8.412498,
MRI,MRI,2206.991699,1457.059204,8.412498,
Geriatrics_and_Gerontology,Geriatrics_and_Gerontology,2075.395996,1800.932739,8.412498,
Oxford_University_Press,Oxford_University_Press,71.286942,-663.369507,8.412498,
companies,companies,-1800.567505,1912.696655,8.412498,
Microstructural,Microstructural,300.448669,-1372.726685,8.412498,
Suspended,Suspended,1032.361084,-3684.721924,8.412498,
T1,T1,2212.581787,1381.653564,8.412498,
T2,T2,2202.37915,1401.07019,8.412498,
earthquake,earthquake,584.075684,-2827.369629,8.412498,
Inversion,Inversion,427.397522,-2631.025879,8.412498,
interquartile,interquartile,3365.736816,821.177368,8.412498,
iodine,iodine,2604.216553,731.714844,8.412498,
revenue,revenue,-1887.200073,1750.000977,8.412498,
Prospectively,Prospectively,3236.80249,948.949707,8.412498,
Morbidity,Morbidity,3303.755371,866.35553,8.412498,
abdomen,abdomen,2602.843506,686.569275,8.412498,
deposits,deposits,504.48407,-2659.692627,8.412498,
reformulations,reformulations,-2291.47998,318.466339,8.412498,
Bleeding,Bleeding,3286.439453,845.794922,8.412498,
Wear,Wear,290.21817,-1812.656372,8.412498,
pulsars,pulsars,171.939987,-747.770935,8.412498,
hemisphere,hemisphere,1933.318604,1871.318604,8.412498,
steels,steels,234.737518,-1503.240601,8.412498,
Unimodal,Unimodal,-1484.360596,1099.346558,8.412498,
transactions,transactions,-1901.823486,1903.939575,8.412498,
Clay,Clay,551.888123,-2631.945068,8.412498,
Mating,Mating,-931.428833,1161.400757,8.412498,
Neck,Neck,2295.23999,555.94696,8.412498,
Feature_fusion,Feature_fusion,-1006.702087,1608.271606,8.412498,
PSF,PSF,998.005188,225.53273,8.412498,
Phylogeny,Phylogeny,3551.455322,-1365.297485,8.387491,
NGS,NGS,3752.135742,-1353.395386,8.387491,
Taxa,Taxa,3413.239258,-1434.723755,8.387491,
Breeding,Breeding,3607.561279,-1513.605591,8.387491,
Hepatocellular,Hepatocellular,3785.549072,-341.434357,8.386663,
enriched,enriched,3907.365967,-809.945618,8.386663,
Signaling,Signaling,3825.507812,-817.570862,8.386663,
radiologists,radiologists,2809.496826,681.535034,8.386663,
offloads,offloads,-4209.613281,-5.800894,8.380916,
IRS,IRS,-4326.487305,-217.360199,8.380916,
outage,outage,-4281.401855,-125.57103,8.380916,
Maximum_power_point_tracking,Maximum_power_point_tracking,-2178.101807,-1387.616699,8.378136,
torque,torque,-2209.074707,-1456.77832,8.378136,
BESS,BESS,-2041.198242,-1131.347168,8.378136,
Image_denoising,Image_denoising,-2274.876465,553.421753,8.371879,
JPEG,JPEG,-3351.479492,1084.316895,8.371879,
Inclined,Inclined,-667.184387,-2010.46582,8.371879,
ECC,ECC,-3507.373047,1358.529175,8.371879,
NIST,NIST,-3494.131104,1323.477295,8.371879,
intruder,intruder,-3370.804199,1271.193481,8.371879,
Runge-Kutta,Runge-Kutta,-902.730469,-1829.180908,8.371879,
CO,CO,826.97644,-2391.713379,8.370793,
Language_and_Linguistics,Language_and_Linguistics,-895.592834,2892.575684,8.36965,
Linguistics_and_Language,Linguistics_and_Language,-916.526611,2885.22583,8.36965,
Polarity,Polarity,-1030.79126,2880.921631,8.36965,
Summarization,Summarization,-1046.377319,2948.156494,8.36965,
Algal,Algal,1089.381958,-3708.369629,8.368439,
LULC,LULC,1209.124268,-3831.129395,8.368439,
basins,basins,1041.553955,-3988.243652,8.368439,
Seasonality,Seasonality,1053.766479,-3905.299805,8.368439,
Canopy,Canopy,1256.679565,-3665.50293,8.368439,
Tropical,Tropical,1009.156921,-3934.296387,8.368439,
disturbances,disturbances,-2233.378906,-776.119751,8.351122,
ADP,ADP,-2440.831543,-641.859985,8.351122,
mismatched,mismatched,-2181.126953,-754.37915,8.351122,
meta-heuristics,meta-heuristics,-1497.715576,929.358521,8.348611,
unless,unless,-2596.57251,2674.355957,8.348611,
Combinatorial_optimization,Combinatorial_optimization,-1915.197632,1174.791992,8.348611,
Unweighted,Unweighted,-2486.160889,2666.065674,8.348611,
Image_quality,Image_quality,2508.344238,698.554993,8.344434,
DIR,DIR,2261.658447,509.151215,8.344434,
protons,protons,2158.099121,352.384125,8.344434,
Cerebrospinal,Cerebrospinal,2050.46875,1811.564087,8.341331,
fMRI,fMRI,1888.614502,1921.615356,8.341331,
disorder,disorder,2178.055176,1920.29834,8.341331,
EPI,EPI,2179.866211,1366.075684,8.341331,
volunteers,volunteers,2234.913574,1374.686401,8.341331,
Theta,Theta,1891.805298,1970.321533,8.341331,
ionosphere,ionosphere,80.968262,-2049.227539,8.339672,
Kalman_filter,Kalman_filter,-1055.703491,-219.761215,8.339672,
Fingerprinting,Fingerprinting,-3307.668945,-51.797916,8.339672,
legs,legs,1766.287598,1091.774414,8.337933,
exome,exome,3756.598389,-1375.592651,8.337336,
assays,assays,3578.100342,-923.433289,8.337336,
interobserver,interobserver,2902.279785,957.638672,8.334843,
Rough_set,Rough_set,-951.681641,2312.747559,8.33218,
Multi-criteria,Multi-criteria,-1032.595215,2364.550293,8.33218,
MCDM,MCDM,-1019.696411,2333.476074,8.33218,
Cardiac,Cardiac,3202.643799,1403.165283,8.331133,
hospitals,hospitals,3406.432617,943.4328,8.331133,
readmissions,readmissions,3388.512451,928.569214,8.331133,
MCMC,MCMC,375.742615,977.666504,8.327825,
Expectation-Maximization,Expectation-Maximization,161.057373,1002.316345,8.327825,
_Probability_and_Uncertainty,_Probability_and_Uncertainty,226.496872,948.786255,8.327825,
Nonparametric,Nonparametric,197.237991,962.518005,8.327825,
Mixture_models,Mixture_models,182.282425,993.710815,8.327825,
Soil_moisture,Soil_moisture,889.922485,-3799.918457,8.324234,
Sea,Sea,942.562073,-3824.108887,8.324234,
Backscattering,Backscattering,959.25116,-3697.548096,8.324234,
PU,PU,-4051.098145,-35.259487,8.317524,
SU,SU,-4054.266357,-70.143929,8.317524,
Multihop,Multihop,-4044.064209,242.643311,8.317524,
GPU-based,GPU-based,-3835.922119,1999.874756,8.314545,
supercomputer,supercomputer,-3842.670898,1948.608398,8.314545,
multiplications,multiplications,-3620.195557,1665.892456,8.314545,
VLSI,VLSI,-3612.594971,1734.252563,8.314545,
MHz,MHz,-3587.815186,1735.925293,8.314545,
DTC,DTC,-2283.103027,-1478.71228,8.309141,
WECS,WECS,-2201.14209,-1417.578735,8.309141,
reactive,reactive,-2299.417725,-1269.30481,8.309141,
microstructure,microstructure,269.407196,-1454.935303,8.307989,
profitable,profitable,-1879.895752,1906.396484,8.307989,
Marketing,Marketing,-1780.658569,1953.662354,8.307989,
Thin-walled,Thin-walled,64.644341,-1433.678467,8.307989,
movie,movie,-1296.63916,2415.054688,8.307989,
taxes,taxes,-1748.375977,1842.530029,8.307989,
Holographic,Holographic,196.851349,-2445.183594,8.304369,
plasmons,plasmons,201.446228,-2024.620605,8.304369,
waveguide,waveguide,-307.342957,-2297.409424,8.304369,
Gravitational,Gravitational,93.960075,-713.60022,8.304369,
Privacy-preserving,Privacy-preserving,-3479.276611,1181.942993,8.290261,
Computational_fluid_dynamics,Computational_fluid_dynamics,-711.274658,-1875.372559,8.290261,
Rate-distortion,Rate-distortion,-3395.976074,862.556091,8.290261,
DWT,DWT,-3271.395996,1104.848267,8.290261,
Aorta,Aorta,2907.265381,1035.475952,8.290261,
Cavity,Cavity,-624.85144,-2005.545654,8.290261,
outpatients,outpatients,3407.296143,974.881348,8.290261,
Trusted,Trusted,-3426.31543,1206.758423,8.290261,
wall,wall,-598.840027,-1964.313965,8.290261,
Percutaneous,Percutaneous,3130.045898,972.627136,8.290261,
bytes,bytes,-3455.219238,1359.050659,8.290261,
dictionaries,dictionaries,-2104.349121,461.865204,8.286985,
Sparse_representation,Sparse_representation,-2106.007812,418.17337,8.286985,
pedigree,pedigree,3696.083252,-1460.851929,8.286985,
Hessian,Hessian,-2204.529541,47.934917,8.286985,
CNN-based,CNN-based,1029.816162,3455.447021,8.286985,
°C,°C,517.709229,-2162.115967,8.286985,
Distributed_optimization,Distributed_optimization,-2279.335205,34.393181,8.286985,
thermodynamics,thermodynamics,848.379761,-2108.840576,8.286985,
FCN,FCN,1027.842773,3370.021973,8.286985,
governance,governance,-1070.74646,2612.38208,8.283531,
Wikipedia,Wikipedia,-1055.230957,2982.56543,8.283531,
Colorectal,Colorectal,3747.717773,-172.015564,8.282816,
Regulatory,Regulatory,3911.918457,-912.731995,8.282816,
Situ,Situ,974.846008,-3741.544434,8.279879,
Fracturing,Fracturing,565.763733,-2558.920166,8.276014,
MV,MV,2216.203369,375.673584,8.276014,
Intelligibility,Intelligibility,-165.630493,2173.422607,8.269777,
Mental,Mental,2178.345947,1941.900391,8.269777,
psychometrics,psychometrics,2187.984375,1961.184204,8.269777,
Injury,Injury,2200.734131,1106.208008,8.262941,
treadmill,treadmill,1757.23938,1043.838745,8.262941,
kinematics,kinematics,1543.262329,1017.354919,8.262941,
millimeter-wave,millimeter-wave,-4243.908203,-277.389862,8.253822,
Imperfect,Imperfect,-4213.968262,-188.090256,8.253822,
MMSE,MMSE,-4209.098633,-215.727615,8.253822,
antennas,antennas,-4085.72876,-345.468658,8.253822,
ICI,ICI,-4120.555176,-250.185654,8.253822,
Baseband,Baseband,-4170.127441,-258.371307,8.253822,
Cardiovascular,Cardiovascular,3198.831055,1261.687012,8.24926,
micro-grids,micro-grids,-2024.501709,-1108.232666,8.239779,
DSTATCOM,DSTATCOM,-2288.911865,-1304.415161,8.239779,
Demand_response,Demand_response,-1730.539185,-766.893005,8.239779,
SNP,SNP,3713.067871,-1442.058838,8.236441,
Phylogenetic,Phylogenetic,3531.557861,-1381.450317,8.236441,
lineage,lineage,3569.551514,-1387.922241,8.236441,
antivirals,antivirals,3451.065918,-1024.597534,8.236441,
TRMM,TRMM,919.221252,-3958.169922,8.235372,
Water_quality,Water_quality,1074.870361,-3678.754639,8.235372,
Dissolved,Dissolved,1006.33905,-3660.95166,8.235372,
Salinity,Salinity,1034.469604,-3816.41748,8.235372,
-stained,-stained,3816.393311,-140.819672,8.230578,
Proliferation,Proliferation,3853.43335,-675.98761,8.230578,
TSP,TSP,-1851.039185,1101.262329,8.219893,
Visiting,Visiting,-1890.424072,1142.806885,8.219893,
Waiting,Waiting,-2241.708984,636.622864,8.219893,
Massively,Massively,-3786.283691,1968.966553,8.215849,
Privacy,Privacy,-3487.201904,1219.4729,8.208127,
Echocardiography,Echocardiography,3150.324951,1363.07373,8.208127,
airfoils,airfoils,-741.383728,-1838.229126,8.208127,
cyber,cyber,-3315.668457,1334.450684,8.208127,
parties,parties,-3501.337891,1205.227173,8.208127,
subbands,subbands,-3043.096924,998.712708,8.208127,
Gamma-ray,Gamma-ray,1612.335938,-84.695282,8.20723,
Supply_chain_management,Supply_chain_management,-1923.223999,1827.843628,8.202631,
workpiece,workpiece,342.347534,-1799.545044,8.202631,
Combustion,Combustion,736.648682,-2326.032715,8.202631,
Advertising,Advertising,-1724.195801,2056.52832,8.202631,
advertisements,advertisements,-1713.52356,2077.375244,8.202631,
Many-Body,Many-Body,723.927368,-1614.52063,8.202631,
Molecular,Molecular,2674.651855,-1613.68042,8.202631,
Hardening,Hardening,254.299606,-1409.058594,8.202631,
phonons,phonons,1118.847656,-1781.541382,8.202631,
STEAM,STEAM,-71.470573,-2121.585938,8.202631,
Equity,Equity,-1750.635376,1865.919312,8.202631,
methane,methane,889.324402,-2250.375,8.202631,
friends,friends,-1222.293945,2637.055176,8.202631,
RMSD,RMSD,2719.936523,-1662.778198,8.202631,
Hearing,Hearing,-124.093414,2168.518799,8.197823,
Behavioral_Neuroscience,Behavioral_Neuroscience,1947.766724,1970.52771,8.197823,
Resting,Resting,1925.723633,1967.057617,8.197823,
Child,Child,2569.180176,1609.915039,8.197823,
executive,executive,2003.071899,1960.654907,8.197823,
Thinking,Thinking,-1327.573242,2946.9646,8.196834,
companions,companions,103.309998,-795.313843,8.195333,
Permittivity,Permittivity,-363.070801,-2303.671143,8.195333,
Repeatability,Repeatability,2641.763184,1071.633789,8.195333,
Imaged,Imaged,2599.706543,876.33136,8.195333,
Grading,Grading,2828.067871,814.997925,8.195333,
Absorbing,Absorbing,-39.188931,-2746.947754,8.195333,
Odometry,Odometry,-583.379395,-88.241409,8.192787,
UWB,UWB,-3262.531006,-181.430588,8.192787,
Sensor_fusion,Sensor_fusion,-969.059204,-187.776779,8.192787,
TDOA,TDOA,-3299.548584,-132.655762,8.192787,
CRLB,CRLB,-3279.658447,-124.686012,8.192787,
Hydrological,Hydrological,1053.622314,-4034.478271,8.190706,
L-band,L-band,805.63385,-3764.177979,8.190706,
LAI,LAI,1197.696655,-3738.313965,8.190706,
Remote-sensing,Remote-sensing,1072.944092,-3722.97998,8.190706,
Monthly,Monthly,1021.498413,-3973.87207,8.190706,
ecosystems,ecosystems,1267.126465,-3780.047607,8.190706,
satellite,satellite,944.634583,-3749.143311,8.190706,
PUs,PUs,-4035.3479,-19.648598,8.189802,
OFDM,OFDM,-4102.140137,-289.209229,8.189802,
assistive,assistive,1690.370361,1159.270996,8.18751,
CNVs,CNVs,3777.799072,-1379.266479,8.185694,
epitopes,epitopes,3519.386719,-944.192688,8.185694,
Ancestral,Ancestral,3622.661133,-1408.62854,8.185694,
Homologous,Homologous,3622.616455,-1346.327881,8.185694,
Ovarian,Ovarian,3777.73999,-18.665321,8.178127,
Apoptosis,Apoptosis,3816.476074,-846.509644,8.178127,
Cytology,Cytology,3817.949463,-38.83577,8.178127,
GmbH,GmbH,-1848.975586,2706.256104,8.170037,
Springer-Verlag,Springer-Verlag,-1872.951904,2725.265381,8.170037,
Photovoltaic_,Photovoltaic_,-2206.779785,-1347.124634,8.170037,
harmonics,harmonics,-2374.226807,-1351.721069,8.170037,
Three-Level,Three-Level,-2309.844727,-1380.734863,8.170037,
Springer-Verlag_GmbH_Germany,Springer-Verlag_GmbH_Germany,-1829.646484,2764.438477,8.170037,
Type-2,Type-2,-1005.734741,2240.79834,8.170037,
unbalance,unbalance,-2307.043701,-1292.476685,8.170037,
decision-makers,decision-makers,-1041.493652,2382.274902,8.170037,
Backpropagation,Backpropagation,101.789009,1529.741089,8.170037,
Echocardiographic,Echocardiographic,3181.318604,1397.967285,8.166859,
Stay,Stay,3321.123779,917.541565,8.166859,
perioperative,perioperative,3241.047607,881.463684,8.166859,
Dictionary_learning,Dictionary_learning,-2088.952148,408.432373,8.160242,
Restoration,Restoration,-2046.435425,330.556976,8.160242,
Markov_chain_Monte_Carlo,Markov_chain_Monte_Carlo,360.82959,964.284424,8.156799,
Likelihood,Likelihood,166.395828,982.572632,8.156799,
Maximum-likelihood,Maximum-likelihood,15.244917,967.980957,8.156799,
hazards,hazards,1908.780151,549.895752,8.156799,
Radiometric,Radiometric,951.012268,-3724.866455,8.145882,
spaceborne,spaceborne,792.659851,-3733.001221,8.145882,
MU,MU,2191.71875,401.391663,8.138069,
pencils,pencils,2208.355713,332.113586,8.138069,
HIV,HIV,3548.78125,-866.634094,8.13474,
Pathogenic,Pathogenic,3724.773193,-1282.535889,8.13474,
Atrial,Atrial,3242.316895,1451.960205,8.125453,
Fibrillation,Fibrillation,3204.047852,1477.119751,8.125453,
Preconditioned,Preconditioned,-1768.846313,-508.485352,8.125453,
Tachycardia,Tachycardia,3224.698242,1484.955566,8.125453,
Heterogeneous_networks,Heterogeneous_networks,-4199.940918,-78.990143,8.125453,
Harvested,Harvested,-4233.388672,-189.586563,8.125453,
Dementia,Dementia,2069.031738,1858.358154,8.125453,
Suicidal,Suicidal,2227.793213,1936.940552,8.125453,
Routing_protocol,Routing_protocol,-4008.245361,292.84201,8.125453,
Evoked,Evoked,1807.727051,1945.677734,8.125453,
beamformer,beamformer,-4187.853027,-248.093643,8.125453,
antidepressants,antidepressants,2224.40918,1871.496704,8.125453,
lymphomas,lymphomas,3828.654297,-160.16272,8.125453,
Resource_management,Resource_management,-4206.611816,95.427658,8.125453,
Isothermal,Isothermal,-604.798218,-2013.605957,8.125453,
MEG,MEG,1872.549561,1983.59436,8.125453,
streamline,streamline,-608.396606,-1993.002319,8.125453,
Implicated,Implicated,3829.214111,-930.119324,8.125453,
Porous,Porous,-601.744873,-2044.520752,8.125453,
Otorhinolaryngology,Otorhinolaryngology,2131.17334,1148.182007,8.125453,
Chromatography,Chromatography,2325.157227,-1744.880249,8.117708,
Solubility,Solubility,1022.772034,-2080.610596,8.117708,
mole,mole,923.887451,-2207.777588,8.117708,
Ammonia,Ammonia,825.598511,-2460.944092,8.117708,
Parallel_computing,Parallel_computing,-3848.298828,1984.605957,8.116378,
graphics,graphics,-3741.400391,1984.692871,8.116378,
reconfigurable,reconfigurable,-3646.558594,1756.10144,8.116378,
CORDIC,CORDIC,-3653.988525,1722.160767,8.116378,
Physical_Therapy,Physical_Therapy,1836.530151,1124.168823,8.11162,
_Sports_Therapy_and_Rehabilitation,_Sports_Therapy_and_Rehabilitation,1820.357788,1109.517334,8.11162,
students,students,-1377.618652,2969.812988,8.109535,
parse,parse,-977.323669,2979.436279,8.109535,
spoken,spoken,-880.077942,2863.950195,8.109535,
Vocabulary,Vocabulary,-957.029297,2977.676758,8.109535,
Cultural_Studies,Cultural_Studies,-1026.561279,2702.337891,8.109535,
feelings,feelings,-459.854919,2670.417236,8.109535,
Networked,Networked,-2338.391602,-648.327087,8.102661,
Pendulum,Pendulum,-2197.285645,-908.72644,8.102661,
Multitemporal,Multitemporal,1145.97644,-3732.447266,8.100895,
Mediterranean,Mediterranean,1086.890991,-3883.941895,8.100895,
Perturb,Perturb,-2178.704346,-1367.355225,8.099903,
Islanded,Islanded,-2156.892578,-1200.626099,8.099903,
rotors,rotors,-2230.521729,-1467.495728,8.099903,
recommender,recommender,-1408.543945,2248.317383,8.096386,
composite,composite,121.996605,-1501.623169,8.096386,
shortage,shortage,-1961.165039,1797.464844,8.096386,
Company,Company,-1834.76709,1925.884155,8.096386,
Multimodal,Multimodal,-1481.212646,1137.251587,8.096386,
co-occurrence,co-occurrence,304.713959,1930.284912,8.096386,
brands,brands,-1537.01709,2191.240723,8.096386,
FER,FER,233.099487,1969.685425,8.096386,
HOG,HOG,250.829422,1943.445679,8.096386,
Titanium,Titanium,331.387482,-1765.880737,8.096386,
Metro,Metro,-1883.19751,553.138062,8.089851,
Prey,Prey,-1225.510132,590.514954,8.089851,
Parameterized,Parameterized,-2592.309082,2640.856934,8.089851,
asks,asks,-2526.818359,2676.373779,8.089851,
Phase-shifting,Phase-shifting,199.234421,-2496.722168,8.085342,
fringe,fringe,218.175369,-2505.298584,8.085342,
Behalf,Behalf,87.867928,-592.644836,8.085342,
Dark,Dark,114.074089,-761.748291,8.085342,
gratings,gratings,66.761185,-2333.763672,8.085342,
LV,LV,3138.205078,1385.907227,8.083908,
Comorbidity,Comorbidity,3302.158447,964.935059,8.083908,
ICU,ICU,3369.377441,914.981689,8.083908,
Gut,Gut,3485.432617,-1195.166016,8.083575,
Taxonomic,Taxonomic,3498.369873,-1334.535767,8.083575,
Biodiversity,Biodiversity,1486.044312,-3599.969971,8.083575,
Recombinant,Recombinant,3574.199463,-1139.70752,8.083575,
Hepatocellular_carcinoma,Hepatocellular_carcinoma,3807.137695,-353.27066,8.072552,
Regulated,Regulated,3863.454346,-878.056641,8.072552,
Chromatin,Chromatin,3910.954834,-1002.925476,8.072552,
Computed_tomography,Computed_tomography,2585.187988,741.191223,8.06852,
deformable,deformable,2219.87085,524.766418,8.06852,
Virtualization,Virtualization,-4187.974609,187.676849,8.060766,
millimeter,millimeter,-4233.364746,-259.99057,8.060766,
Channel_estimation,Channel_estimation,-4190.879395,-312.936218,8.060766,
Max-Min,Max-Min,-4195.42041,-148.59407,8.060766,
dominance,dominance,-979.836731,1192.835693,8.060766,
Hydrology,Hydrology,1026.260254,-4004.535645,8.05574,
SMAP,SMAP,890.298767,-3823.202393,8.05574,
blooms,blooms,1068.601685,-3700.98584,8.05574,
runoff,runoff,1083.825439,-4023.317383,8.05574,
Aquatic,Aquatic,1125.824463,-3684.393555,8.05574,
droughts,droughts,1076.3302,-3955.407959,8.05574,
KM,KM,852.146729,-3789.229248,8.05574,
neurons,neurons,1712.957886,1884.567017,8.052654,
PTSD,PTSD,2197.400391,1910.128784,8.052654,
Audio,Audio,-624.396545,2079.768555,8.052654,
Ionospheric,Ionospheric,66.032539,-2020.08606,8.044163,
GPS,GPS,-756.293579,-762.794495,8.044163,
Global_Positioning_System,Global_Positioning_System,-737.133057,-754.452942,8.044163,
Localization,Localization,-3336.424316,-100.676109,8.044163,
State_estimation,State_estimation,-1127.965454,-273.589478,8.044163,
cyber-attacks,cyber-attacks,-3301.356201,1348.389893,8.042219,
Coding,Coding,-3420.991699,831.627319,8.042219,
lossless,lossless,-3401.276123,903.410767,8.042219,
Homomorphic,Homomorphic,-3478.87207,1202.151855,8.042219,
private,private,-3523.811523,1244.323975,8.042219,
codecs,codecs,-3428.991211,853.220764,8.042219,
women,women,3458.010986,531.428589,8.042219,
Blockchain,Blockchain,-3452.452393,1147.353516,8.042219,
Dissection,Dissection,3080.017578,915.02478,8.042219,
manipulators,manipulators,-287.098328,125.636566,8.035258,
Spinal,Spinal,2203.305176,992.320129,8.035258,
Viral,Viral,3532.044922,-987.374695,8.032194,
viruses,viruses,3548.124268,-1001.870178,8.032194,
Microbial,Microbial,3512.602539,-1274.97583,8.032194,
DBN,DBN,929.871399,3408.577148,8.032194,
Deep_belief_network,Deep_belief_network,935.177185,3381.062012,8.032194,
breeds,breeds,3622.669678,-1480.572266,8.032194,
Deep_learning,Deep_learning,992.875488,3468.446533,8.032194,
Self-similarity,Self-similarity,-2122.874512,405.013184,8.032194,
Newton,Newton,-2226.475586,47.234093,8.032194,
extractors,extractors,941.432434,3471.359375,8.032194,
Non-smooth,Non-smooth,-2225.637939,148.931168,8.032194,
subproblems,subproblems,-2284.939453,219.406784,8.032194,
Boltzmann,Boltzmann,735.397766,2823.560303,8.032194,
ethylene,ethylene,895.804688,-2172.176514,8.032194,
Selectivity,Selectivity,2646.327393,-1660.662598,8.032194,
DCNN,DCNN,960.083435,3476.636475,8.032194,
DGs,DGs,-2180.305908,-1208.366821,8.029364,
Media,Media,-1087.068848,2829.376953,8.021608,
microblogs,microblogs,-1056.845093,2872.67627,8.021608,
website,website,-1671.654907,2305.220459,8.021608,
Hepatology,Hepatology,3615.780762,-131.266754,8.01942,
TFs,TFs,3908.593506,-951.660217,8.01942,
histone,histone,3888.549805,-1013.879333,8.01942,
gliomas,gliomas,3714.588135,-228.404953,8.01942,
Methylation,Methylation,3939.668457,-734.950134,8.01942,
HPC,HPC,-3822.973877,1954.670288,8.016092,
Retrieved,Retrieved,882.302551,-3750.519775,8.010416,
Multicriteria,Multicriteria,-1003.191223,2285.088867,8.005758,
Surgical,Surgical,3074.023193,882.922852,8.000386,
Diastolic,Diastolic,3207.098389,1359.987183,8.000386,
Myocardial,Myocardial,3140.059326,1333.784912,8.000386,
Aortic,Aortic,3021.911621,1128.479004,8.000386,
operative,operative,3051.352051,908.672974,8.000386,
grafts,grafts,3114.251465,911.726013,8.000386,
MC,MC,2196.762695,381.782166,7.998564,
Seismicity,Seismicity,599.882568,-2873.741455,7.998564,
Back-projection,Back-projection,2517.131836,717.056152,7.998564,
Image-guided,Image-guided,2305.586426,509.422699,7.998564,
portals,portals,2446.909912,474.077209,7.998564,
achievable,achievable,-4291.855469,-232.7789,7.99573,
Forwarding,Forwarding,-4017.436523,238.958694,7.99573,
fairness,fairness,-4169.300293,-51.598763,7.99573,
Turbo,Turbo,-4062.616943,-240.711639,7.99573,
packet,packet,-3965.488281,242.680435,7.99573,
recommendations,recommendations,-1440.101562,2258.033203,7.989205,
Collaborative_filtering,Collaborative_filtering,-1444.449585,2238.246826,7.989205,
Cutting,Cutting,351.448364,-1835.34668,7.989205,
Recommending,Recommending,-1461.429688,2270.776611,7.989205,
Taguchi,Taguchi,339.333649,-1819.51001,7.989205,
income,income,-1686.125122,1747.42688,7.989205,
MLE,MLE,164.516251,1022.391663,7.983385,
quantile,quantile,207.104584,945.807983,7.983385,
SNPs,SNPs,3708.178955,-1421.484863,7.98059,
antibiotics,antibiotics,3498.131104,-921.171326,7.98059,
Parasitology,Parasitology,3519.686279,-1100.054443,7.98059,
CD4,CD4,3588.345703,-828.278992,7.98059,
Alzheimer's_disease,Alzheimer's_disease,2008.921143,1888.908569,7.979414,
Autism,Autism,2147.327393,1882.456787,7.979414,
Speech,Speech,-194.522278,2214.456055,7.979414,
suicide,suicide,2209.309082,1953.442261,7.979414,
Tractography,Tractography,1970.535767,1705.708984,7.979414,
neuroscience,neuroscience,1773.268555,1926.156006,7.979414,
Multiagent,Multiagent,-2339.838135,-626.193604,7.976532,
Photogrammetry,Photogrammetry,522.147339,-2813.083252,7.976532,
actuators,actuators,-2008.194092,-680.354553,7.976532,
Time_delay,Time_delay,-2321.73999,-667.562622,7.976532,
Landing,Landing,-387.47345,-1893.357056,7.976532,
altitude,altitude,-342.564148,-2034.502197,7.976532,
holograms,holograms,187.961105,-2465.259766,7.974346,
THz,THz,-274.635315,-2304.377686,7.974346,
FDTD,FDTD,-343.933655,-2336.29834,7.974346,
DR,DR,2555.479248,960.481323,7.974346,
ISM,ISM,153.595383,-814.431641,7.974346,
discs,discs,2597.081787,1027.981445,7.974346,
photonics,photonics,-301.798798,-2275.025879,7.974346,
Maxwell,Maxwell,-467.150024,-2238.78833,7.974346,
filaments,filaments,103.46801,-745.932129,7.974346,
asteroids,asteroids,135.961609,-882.155273,7.974346,
qRT-PCR,qRT-PCR,3882.337158,-868.167053,7.966048,
Gene_Ontology,Gene_Ontology,3861.407227,-786.70343,7.966048,
Mutated,Mutated,3727.473633,-972.603394,7.966048,
Splicing,Splicing,3862.845459,-1026.461182,7.966048,
Ultrasonography,Ultrasonography,3641.712891,151.203522,7.966048,
Hydrologic,Hydrologic,1045.834717,-4013.744873,7.964919,
SMOS,SMOS,869.717224,-3814.95166,7.964919,
Arctic,Arctic,904.306824,-3840.721924,7.964919,
SST,SST,952.229309,-3845.481445,7.964919,
Scheduling,Scheduling,-2297.953369,1266.428467,7.958404,
Electrocardiography,Electrocardiography,3219.822266,1464.026733,7.958404,
Traveling,Traveling,-1900.826294,1120.163696,7.958404,
Travelling,Travelling,-1885.530151,1081.19751,7.958404,
Ejection,Ejection,3206.041016,1381.646118,7.958404,
CMR,CMR,3123.650391,1353.025635,7.958404,
